sex,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,c_charge_desc,is_recid,is_violent_recid,c_length_of_stay,custody_length_of_stay,two_year_recid
1,2,0,0,3,1,6,0,0.158852344296711,1,1,1.28,2.0,1
1,2,0,2,0,0,2,0,0.158852344296711,1,0,56.36,56.0,1
1,0,3,0,0,0,11,1,0.1577326801959412,0,0,0.97,8.0,0
1,1,5,0,0,0,0,1,0.1577326801959412,0,0,1.16,1.0,0
0,1,2,0,0,0,5,0,0.158852344296711,0,0,32.75,33.0,0
1,0,0,0,0,0,4,0,0.0594821553533939,1,0,1.02,442.0,1
1,0,0,0,0,0,0,0,0.0065780265920223,1,0,17.42,14.0,1
1,0,0,0,0,0,2,0,0.158852344296711,0,0,5.99,5.0,0
0,1,0,0,0,0,1,0,0.0001399580125962,0,0,1.28,2.0,0
1,0,2,0,0,0,2,0,0.0018194541637508,0,0,0.99,1.0,0
1,0,0,0,0,0,0,0,0.010776766969909,1,0,1.18,0.0,1
1,0,0,1,2,0,17,0,0.0660601819454163,1,0,209.26,209.0,1
1,0,5,0,0,0,4,0,0.0036389083275017,0,0,0.58,0.0,0
1,0,3,0,0,0,3,0,0.158852344296711,0,0,13.9,14.0,0
0,1,0,0,0,0,4,0,0.0594821553533939,0,0,1.33,1.0,0
1,0,5,0,0,0,0,1,0.1577326801959412,0,0,0.88,1.0,0
0,2,2,0,0,1,1,1,0.0188943317004898,0,0,0.21,0.0,0
1,0,0,0,0,0,6,1,0.0188943317004898,1,0,0.02,1.0,1
1,2,0,2,0,1,2,0,0.0660601819454163,1,0,140.1,140.0,1
0,0,0,0,0,0,1,0,0.008257522743177,1,0,1.28,2.0,1
1,0,2,0,0,0,0,0,0.0137158852344296,1,0,35.32,34.0,1
1,0,2,0,0,0,2,0,0.158852344296711,0,0,1.88,2.0,0
1,2,0,0,0,0,0,1,0.1577326801959412,0,0,0.91,1.0,0
1,0,2,0,0,0,0,0,0.0594821553533939,0,0,1.07,1.0,0
1,2,0,0,0,0,6,0,0.158852344296711,0,0,1.0,38.0,0
1,0,0,0,0,0,6,0,0.0004198740377886,0,0,133.63,134.0,0
1,0,0,0,3,1,15,0,0.0100769769069279,1,1,2.01,2.0,1
1,2,0,0,0,1,0,0,0.0134359692092372,1,0,1.27,29.0,1
1,0,3,0,0,0,0,0,0.0100769769069279,0,0,0.93,1.0,0
1,0,0,0,0,0,3,0,0.158852344296711,1,0,0.92,112.0,1
1,0,0,0,0,0,1,0,0.0016794961511546,1,0,3.22,2.0,1
1,1,0,0,0,0,1,0,0.0660601819454163,0,0,0.76,1.0,0
1,2,3,0,0,2,1,0,0.158852344296711,0,0,1.85,2.0,0
1,1,0,0,0,0,8,0,0.0660601819454163,1,0,5.32,5.0,1
1,0,2,0,0,0,2,1,0.158852344296711,0,0,1.08,1.0,0
1,0,2,0,0,0,6,0,0.0001399580125962,0,0,0.28,0.0,0
1,2,0,0,0,0,0,0,0.0043386983904828,0,0,1.09,117.0,0
1,0,0,0,0,0,2,1,0.158852344296711,0,0,109.27,109.0,0
1,0,0,0,0,0,11,1,0.158852344296711,1,0,1.76,1.0,1
0,1,2,0,0,0,1,1,0.0006997900629811,0,0,28.21,28.0,0
1,1,5,0,0,0,0,1,0.0022393282015395,0,0,1.34,1.0,0
0,2,2,0,0,0,0,1,0.1577326801959412,0,0,23.79,24.0,0
1,0,0,0,0,0,7,0,0.0134359692092372,1,0,602.95,29.0,1
1,0,0,0,0,0,1,1,0.1577326801959412,0,0,1.86,2.0,0
1,0,2,0,0,0,4,0,0.0036389083275017,1,1,2.07,2.0,1
1,0,0,0,0,0,3,1,0.1577326801959412,0,0,11.28,11.0,0
1,2,0,3,0,0,2,0,0.158852344296711,1,0,14.74,13.0,1
1,0,2,0,0,0,0,0,0.0002799160251924,1,1,1.28,2.0,1
1,2,0,0,0,0,1,1,0.1577326801959412,1,1,4.09,4.0,1
1,0,0,0,0,0,0,0,0.0065780265920223,0,0,0.43,0.0,0
0,2,0,0,0,0,0,1,0.1577326801959412,0,0,2.07,2.0,0
1,1,0,0,0,0,15,0,0.158852344296711,0,0,36.25,36.0,0
0,0,2,0,0,0,0,1,0.0001399580125962,0,0,0.98,1.0,0
1,0,0,0,0,0,1,1,0.0002799160251924,0,0,0.83,0.0,0
1,1,2,0,0,0,0,0,0.006997900629811,1,0,0.05,0.0,0
1,1,2,0,0,0,17,0,0.158852344296711,1,0,23.24,1.0,1
0,1,2,0,0,0,0,1,0.1577326801959412,0,0,0.54,1.0,0
0,0,0,0,0,0,1,0,0.0005598320503848,0,0,0.91,1.0,0
1,0,2,0,0,0,0,1,0.0079776067179846,0,0,1.05,1.0,0
1,0,2,0,0,0,10,0,0.0279916025192442,1,0,1.82,1.0,1
1,0,0,0,0,1,2,0,0.0005598320503848,1,0,1.09,0.0,1
1,1,5,0,0,0,9,0,0.0002799160251924,0,0,138.95,139.0,0
1,1,3,0,0,0,1,0,0.0043386983904828,0,0,17.07,390.0,0
1,2,0,0,0,0,0,0,0.0054583624912526,1,0,5.13,1.0,1
1,2,3,0,0,0,0,0,0.001959412176347,0,0,0.24,8.0,0
1,0,2,0,0,0,0,0,0.0029391182645206,0,0,0.01,0.0,0
1,2,0,0,3,0,3,0,0.0002799160251924,0,0,0.13,0.0,0
1,0,0,0,0,0,0,1,0.1577326801959412,0,0,1.18,1.0,0
1,2,0,0,1,1,2,0,0.0117564730580825,1,0,2.05,1.0,1
1,0,2,0,0,0,0,1,0.1577326801959412,0,0,0.95,1.0,0
1,0,0,0,0,0,2,0,0.158852344296711,0,0,14.96,15.0,0
0,0,0,0,0,1,4,0,0.0100769769069279,0,0,0.25,0.0,0
1,0,2,0,0,0,1,1,0.0079776067179846,1,0,21.78,58.0,1
1,0,2,0,0,0,7,1,0.0016794961511546,0,0,1.21,1.0,0
1,2,2,0,0,0,5,0,0.158852344296711,1,0,14.06,0.0,1
1,0,0,0,0,0,16,1,0.158852344296711,1,0,0.73,1.0,1
1,0,0,0,0,0,3,0,0.0025192442267319,1,0,0.93,1.0,1
1,2,0,0,0,2,0,0,0.0065780265920223,1,1,1.11,0.0,0
1,1,2,0,0,0,2,1,0.1577326801959412,1,0,0.74,10.0,1
1,0,0,0,0,0,0,0,0.0279916025192442,0,0,1.12,1.0,0
1,1,5,0,0,0,4,0,0.0137158852344296,1,0,4.1,1.0,1
1,2,5,0,0,0,5,0,0.158852344296711,1,0,2.45,2.0,1
1,2,0,1,0,0,1,1,0.1577326801959412,0,0,5.01,5.0,0
1,0,0,0,2,1,19,0,0.0026592022393282,1,0,4.74,1.0,1
0,1,2,0,0,0,1,0,0.0005598320503848,0,0,5.05,7.0,0
1,0,2,0,0,0,0,0,0.0015395381385584,1,1,1.05,61.0,1
0,0,2,0,0,0,0,0,0.0660601819454163,1,0,0.9,1.0,1
1,2,0,1,0,1,1,0,0.158852344296711,1,0,46.93,361.0,1
1,0,0,0,0,0,0,0,0.0137158852344296,0,0,1.07,1.0,0
0,0,0,0,0,0,14,0,0.0660601819454163,1,1,4.95,32.0,1
1,0,0,0,0,0,0,0,0.0106368089573128,1,0,3.78,15.0,1
1,0,0,0,0,0,3,0,0.0594821553533939,1,1,0.55,8.0,1
1,0,2,0,0,0,2,1,0.0062981105668299,1,0,1.02,52.0,1
0,0,0,0,0,0,2,0,0.0011196641007697,0,0,1.19,1.0,0
1,2,0,0,0,0,3,0,0.0078376487053883,1,1,26.2,53.0,1
1,2,5,0,0,0,0,0,0.0018194541637508,0,0,1.9,2.0,0
1,1,2,0,0,0,15,0,0.158852344296711,0,0,20.29,20.0,0
1,1,2,0,0,0,1,0,0.0029391182645206,1,0,27.65,2.0,1
0,2,0,0,0,0,1,1,0.0005598320503848,1,0,1.96,29.0,1
1,1,2,0,0,0,2,1,0.0006997900629811,0,0,1.29,1.0,0
1,0,2,0,0,0,0,1,0.1577326801959412,0,0,0.97,1.0,0
0,0,0,0,0,0,0,1,0.0012596221133659,0,0,5.14,5.0,0
1,0,2,0,0,1,0,0,0.0033589923023093,0,0,0.91,6.0,0
1,1,0,0,0,0,0,1,0.1577326801959412,1,1,1.38,1.0,1
0,0,0,0,0,0,8,0,0.0029391182645206,1,0,1.48,1.0,1
1,0,3,0,0,0,0,1,0.0012596221133659,0,0,1.1,6.0,0
1,0,2,0,0,0,1,0,0.0061581525542337,0,0,4.28,4.0,0
1,2,0,0,0,0,1,0,0.0005598320503848,0,0,0.85,1.0,0
1,2,0,0,0,0,1,0,0.0106368089573128,0,0,43.6,44.0,0
1,0,2,0,0,0,1,1,0.1577326801959412,1,1,0.75,1.0,1
1,0,0,0,0,0,3,0,0.0106368089573128,1,0,0.2,0.0,1
1,1,0,0,0,0,9,1,0.158852344296711,0,0,1.01,1.0,0
1,0,5,0,0,0,1,0,0.0100769769069279,1,1,0.64,6.0,1
1,0,0,2,0,0,20,0,0.0064380685794261,1,0,317.1,248.0,1
0,0,0,0,0,0,1,0,0.0594821553533939,1,0,27.88,118.0,1
1,0,0,0,0,0,0,1,0.005738278516445,0,0,0.95,1.0,0
1,2,2,1,0,1,5,1,0.0067179846046186,1,0,54.26,23.0,1
1,0,2,0,0,0,1,0,0.0138558432470258,1,1,64.92,44.0,1
1,2,0,0,0,0,0,1,0.0079776067179846,1,1,0.59,3.0,1
1,0,3,0,0,0,3,1,0.0090972708187543,0,0,1.28,2.0,0
0,0,2,0,0,0,6,0,0.0594821553533939,1,0,1.01,5.0,1
0,0,0,0,0,0,2,1,0.158852344296711,0,0,34.74,35.0,0
1,0,0,0,0,0,8,0,0.0594821553533939,1,0,29.01,2.0,1
1,1,0,0,0,0,4,1,0.1577326801959412,0,0,35.83,36.0,0
1,0,0,1,0,0,7,0,0.158852344296711,1,0,38.88,56.0,1
1,1,2,0,0,0,1,0,0.0134359692092372,0,0,24.91,25.0,0
0,1,2,0,0,0,2,0,0.0090972708187543,0,0,1.2,1.0,0
0,2,0,0,0,0,0,1,0.1577326801959412,0,0,1.08,1.0,0
1,0,0,0,0,0,2,1,0.0090972708187543,0,0,1.02,100.0,0
1,1,0,0,0,0,9,0,0.158852344296711,1,0,3.77,1.0,1
1,0,0,0,0,0,2,0,0.0279916025192442,1,1,1.07,2.0,1
1,0,3,0,0,1,3,0,0.0138558432470258,1,0,1.98,2.0,1
1,2,0,0,0,0,5,0,0.0134359692092372,1,0,1.13,2.0,1
0,0,0,0,0,0,3,0,0.0030790762771168,1,0,7.7,8.0,1
1,2,0,0,0,0,3,0,0.158852344296711,1,1,214.34,214.0,1
1,0,0,0,0,0,2,0,0.0134359692092372,0,0,1.77,2.0,0
1,0,2,0,0,0,3,0,0.0064380685794261,0,0,86.13,3.0,0
0,0,0,0,0,0,1,1,0.1577326801959412,0,0,0.87,1.0,0
1,1,0,0,0,0,15,1,0.0188943317004898,1,0,0.93,0.0,1
1,1,2,0,0,0,3,1,0.1577326801959412,1,1,0.85,0.0,1
1,1,0,0,0,0,3,1,0.1577326801959412,0,0,0.22,0.0,0
1,1,5,0,0,0,2,0,0.0594821553533939,0,0,34.05,34.0,0
0,2,2,0,0,0,1,0,0.0594821553533939,0,0,1.86,18.0,0
1,0,2,1,0,0,2,1,0.0134359692092372,1,0,3.86,1.0,1
1,2,0,0,2,0,3,0,0.0594821553533939,1,0,30.15,30.0,1
1,2,0,0,5,0,12,1,0.158852344296711,1,1,36.96,37.0,1
1,2,2,0,0,0,3,0,0.0594821553533939,1,0,6.12,1.0,1
1,1,3,0,0,0,3,0,0.0279916025192442,0,0,1.02,1.0,0
1,0,2,0,0,0,6,0,0.158852344296711,0,0,6.91,7.0,0
1,0,0,0,0,0,4,0,0.0001399580125962,1,0,1.86,2.0,1
1,2,0,0,0,1,4,0,0.0594821553533939,0,0,4.87,1.0,0
0,0,2,0,0,0,7,1,0.158852344296711,0,0,17.92,18.0,0
1,0,0,0,0,0,5,0,0.0005598320503848,1,0,1.59,1.0,1
1,1,2,0,0,0,0,1,0.1577326801959412,1,1,1.28,1.0,1
0,1,2,0,0,0,1,0,0.0011196641007697,0,0,169.86,215.0,0
1,2,0,0,0,0,1,0,0.158852344296711,0,0,8.35,258.0,0
1,0,0,3,0,0,6,0,0.008257522743177,1,1,31.35,507.0,1
0,2,0,0,0,0,1,0,0.158852344296711,0,0,1.24,1.0,0
1,0,0,1,0,2,15,0,0.0117564730580825,1,0,1.77,994.0,1
1,0,5,0,0,0,1,1,0.0079776067179846,0,0,0.16,0.0,0
1,1,2,0,0,0,0,0,0.0002799160251924,0,0,108.9,199.0,0
0,2,2,0,0,0,0,0,0.0594821553533939,1,1,0.68,1.0,1
1,0,0,0,0,0,5,0,0.158852344296711,0,0,11.14,11.0,0
0,1,0,0,0,0,1,0,0.158852344296711,0,0,1.08,1.0,0
1,2,0,0,0,0,0,1,0.1577326801959412,1,0,0.63,1.0,1
1,0,4,0,0,0,2,0,0.0100769769069279,0,0,49.06,49.0,0
0,0,2,0,0,0,5,0,0.006997900629811,0,0,0.33,5.0,0
0,1,0,0,0,0,1,0,0.0061581525542337,0,0,1.28,2.0,0
1,0,0,0,0,1,7,0,0.158852344296711,1,0,39.14,39.0,1
1,1,3,0,0,0,4,0,0.158852344296711,0,0,1.28,4.0,0
1,1,2,0,0,0,14,1,0.1577326801959412,1,1,28.01,90.0,1
1,0,5,0,0,0,6,1,0.1577326801959412,0,0,1.14,1.0,0
1,0,2,0,0,1,5,1,0.158852344296711,1,1,14.93,15.0,1
1,1,2,0,0,0,0,1,0.1577326801959412,1,0,3.16,3.0,1
1,0,0,0,0,0,2,1,0.005738278516445,0,0,1.21,1.0,0
1,2,0,9,0,0,9,0,0.158852344296711,1,0,64.93,281.0,1
1,0,3,0,0,0,0,1,0.1577326801959412,1,0,0.74,38.0,1
1,0,0,0,0,0,2,0,0.158852344296711,0,0,1.28,2.0,0
1,0,0,0,0,0,8,1,0.1577326801959412,1,1,1.82,3.0,1
1,0,2,0,0,0,0,1,0.1577326801959412,0,0,0.66,1.0,0
1,0,0,0,0,0,7,0,0.158852344296711,0,0,1.83,2.0,0
1,0,3,0,0,0,2,1,0.0134359692092372,0,0,0.79,1.0,0
1,0,0,1,0,1,12,1,0.0022393282015395,1,0,0.7,1.0,1
0,2,2,0,2,1,3,1,0.1577326801959412,1,1,0.77,36.0,1
1,0,0,0,0,0,1,0,0.0134359692092372,1,0,1.22,1.0,1
1,1,2,0,0,0,1,1,0.0188943317004898,0,0,1.03,1.0,0
1,0,2,0,0,0,0,0,0.0660601819454163,0,0,2.27,3.0,0
1,0,2,0,0,0,0,0,0.0660601819454163,0,0,0.65,1.0,0
1,2,2,0,0,0,0,0,0.010776766969909,0,0,0.9,1.0,0
1,2,2,0,0,0,5,0,0.0053184044786564,1,1,1.68,6.0,1
1,0,2,0,0,0,4,0,0.0100769769069279,1,0,0.16,0.0,1
1,1,2,0,0,0,13,0,0.0660601819454163,1,0,0.83,22.0,1
1,2,0,0,3,0,5,0,0.0054583624912526,1,0,1.28,2.0,1
0,0,2,0,0,0,0,1,0.1577326801959412,0,0,0.71,1.0,0
1,1,2,0,0,0,1,1,0.1577326801959412,0,0,2.11,2.0,0
1,1,2,0,0,0,11,1,0.158852344296711,0,0,57.26,18.0,0
0,2,3,0,0,0,0,0,0.0660601819454163,1,0,1.54,27.0,1
1,0,0,0,0,0,3,0,0.0100769769069279,0,0,0.84,1.0,0
1,0,5,0,0,0,2,0,0.158852344296711,1,1,13.35,13.0,1
1,1,0,0,0,0,3,1,0.0054583624912526,0,0,49.06,22.0,0
1,1,2,0,0,0,0,1,0.1577326801959412,0,0,0.91,1.0,0
1,0,0,0,0,0,6,0,0.0037788663400979,1,0,10.01,66.0,1
1,2,2,0,0,0,0,0,0.0594821553533939,1,0,1.0,1.0,1
0,2,0,0,0,1,0,0,0.0594821553533939,1,0,0.71,1.0,1
1,0,0,0,0,0,7,1,0.0029391182645206,1,1,1.97,130.0,1
1,0,0,0,0,0,15,0,0.158852344296711,0,0,6.24,4.0,0
1,2,3,0,0,0,0,1,0.1577326801959412,1,0,0.91,1.0,1
1,0,0,0,0,0,12,0,0.0660601819454163,1,0,1.2,1.0,0
1,1,0,4,0,1,14,0,0.0594821553533939,1,0,0.63,108.0,1
1,2,1,0,0,0,0,1,0.0079776067179846,0,0,0.18,0.0,0
1,0,0,0,4,4,14,0,0.0137158852344296,1,0,83.0,118.0,1
1,1,2,0,0,0,0,0,0.0138558432470258,0,0,0.8,0.0,0
1,0,3,0,0,0,1,0,0.0030790762771168,1,1,106.83,107.0,1
1,0,0,0,0,0,4,0,0.0029391182645206,1,1,21.05,21.0,1
1,2,0,2,0,0,2,0,0.0594821553533939,1,0,0.99,16.0,1
1,1,3,0,0,0,0,1,0.0079776067179846,0,0,1.16,1.0,0
0,0,2,0,0,0,1,0,0.158852344296711,1,0,1.28,2.0,1
0,0,0,0,0,0,11,0,0.0660601819454163,0,0,0.81,1.0,0
1,1,2,0,0,0,3,0,0.158852344296711,0,0,4.6,5.0,0
0,2,0,0,0,0,2,1,0.005738278516445,1,0,14.0,14.0,1
1,1,0,0,0,0,3,0,0.0018194541637508,0,0,36.26,36.0,0
1,0,0,0,0,0,7,1,0.005738278516445,1,0,2.06,1.0,1
1,1,0,0,0,0,0,1,0.1577326801959412,0,0,0.85,1.0,0
1,1,2,0,0,0,0,1,0.1577326801959412,0,0,0.98,1.0,0
1,2,0,0,0,0,0,0,0.0001399580125962,1,0,9.89,27.0,1
1,2,0,0,0,0,0,1,0.1577326801959412,1,0,2.78,1.0,1
1,1,2,0,0,0,6,0,0.158852344296711,1,0,0.23,1.0,1
1,0,0,0,0,0,2,1,0.0005598320503848,0,0,1.28,240.0,0
1,2,3,0,0,0,2,0,0.158852344296711,0,0,0.77,1.0,0
0,1,2,0,0,0,2,1,0.0029391182645206,1,0,12.0,12.0,1
1,0,2,0,0,0,5,0,0.0134359692092372,0,0,1.06,1.0,0
1,1,2,0,0,0,1,0,0.008257522743177,0,0,12.9,13.0,0
1,0,3,0,0,0,0,1,0.1577326801959412,0,0,0.83,1.0,0
0,0,2,0,0,0,2,0,0.0078376487053883,1,1,41.05,194.0,1
0,0,0,0,0,0,0,1,0.1577326801959412,0,0,1.0,1.0,0
1,0,2,0,0,0,2,1,0.0090972708187543,0,0,1.66,2.0,0
1,1,0,0,0,0,0,0,0.0279916025192442,0,0,0.59,1.0,0
1,2,0,0,0,0,0,1,0.0001399580125962,1,0,1.7,2.0,0
1,0,0,0,1,3,14,0,0.0134359692092372,1,0,0.91,22.0,1
0,0,3,0,0,0,2,1,0.158852344296711,0,0,7.35,7.0,0
1,1,3,0,0,0,1,0,0.158852344296711,1,0,126.15,126.0,1
1,1,0,0,0,0,24,0,0.009517144856543,1,0,3.25,3.0,1
1,0,5,0,0,0,0,0,0.0134359692092372,0,0,1.14,1.0,0
0,2,0,0,0,3,2,0,0.158852344296711,1,0,23.12,0.0,1
1,0,0,0,0,0,0,1,0.0134359692092372,1,0,0.21,22.0,1
1,2,2,0,0,0,0,0,0.0594821553533939,1,1,4.14,4.0,1
1,0,5,0,0,0,0,0,0.0054583624912526,0,0,0.81,1.0,0
1,0,0,0,0,0,3,1,0.158852344296711,0,0,0.78,1.0,0
1,0,0,2,0,0,15,0,0.0279916025192442,1,0,7.1,0.0,1
1,0,0,0,0,1,10,0,0.0008397480755773,1,0,10.33,1.0,1
1,2,0,0,0,0,0,0,0.0117564730580825,0,0,1.05,1.0,0
1,0,2,0,0,0,2,0,0.0660601819454163,1,0,0.1,39.0,1
0,1,2,0,0,0,0,1,0.004478656403079,0,0,1.18,1.0,0
0,1,2,0,0,0,1,0,0.008257522743177,0,0,1.06,1.0,0
1,0,3,0,0,0,2,1,0.0029391182645206,1,0,0.91,1.0,1
1,0,0,0,2,2,11,0,0.0004198740377886,0,0,0.96,2.0,0
1,0,0,0,0,0,2,1,0.0090972708187543,0,0,0.69,1.0,0
1,1,0,0,0,1,15,0,0.0279916025192442,1,0,6.93,43.0,1
1,0,0,2,0,0,5,0,0.0001399580125962,0,0,1.95,119.0,0
0,2,0,0,0,0,0,0,0.0015395381385584,0,0,0.99,1.0,0
0,1,0,0,0,0,1,0,0.158852344296711,0,0,1.99,2.0,0
1,2,3,0,0,0,0,0,0.0100769769069279,1,0,0.26,0.0,1
0,1,2,0,0,0,1,1,0.1577326801959412,0,0,0.65,1.0,0
0,0,3,0,0,0,2,1,0.0029391182645206,0,0,2.02,2.0,0
0,0,0,0,1,0,6,0,0.0594821553533939,0,0,0.95,1.0,0
1,0,2,0,1,0,6,0,0.158852344296711,0,0,1.9,2.0,0
1,1,3,0,0,0,1,1,0.0079776067179846,0,0,1.14,1.0,0
0,0,2,0,0,0,1,1,0.0079776067179846,1,0,28.92,29.0,1
1,1,2,0,0,0,0,0,0.0015395381385584,0,0,0.78,1.0,0
1,0,2,0,0,0,0,1,0.1577326801959412,1,1,2.81,3.0,1
1,0,2,0,0,0,1,1,0.0079776067179846,0,0,1.28,2.0,0
1,0,0,0,0,0,1,0,0.0594821553533939,0,0,1.04,1.0,0
1,0,2,0,0,0,11,0,0.0011196641007697,1,1,76.96,77.0,1
1,1,2,0,0,0,5,0,0.158852344296711,1,0,21.38,12.0,1
1,0,0,0,0,0,9,0,0.0660601819454163,1,0,50.13,7.0,1
1,0,0,0,4,17,12,0,0.0023792862141357,0,0,1.28,2527.0,0
1,0,2,0,0,0,1,0,0.0660601819454163,0,0,0.69,62.0,0
1,1,0,0,0,0,8,0,0.0660601819454163,1,0,0.9,13.0,1
0,2,2,0,0,0,0,0,0.0660601819454163,0,0,0.17,0.0,0
1,0,0,0,0,0,0,0,0.0138558432470258,0,0,0.66,1.0,0
1,0,5,0,0,0,3,0,0.158852344296711,0,0,1.28,2.0,0
1,1,1,0,0,0,0,1,0.1577326801959412,0,0,0.68,1.0,0
0,1,0,0,0,0,1,1,0.0090972708187543,0,0,1.28,2.0,0
1,0,5,0,0,0,0,0,0.0023792862141357,0,0,0.92,1.0,0
1,2,0,0,2,1,8,0,0.158852344296711,1,1,0.89,81.0,1
1,0,5,0,0,0,3,0,0.0078376487053883,0,0,177.95,178.0,0
1,1,0,0,0,0,2,1,0.0002799160251924,0,0,28.78,29.0,0
1,0,0,0,0,0,5,0,0.158852344296711,1,0,11.05,3.0,1
1,2,2,0,0,0,0,0,0.0085374387683694,1,0,7.82,36.0,1
1,2,0,0,0,0,0,0,0.0594821553533939,1,0,8.95,18.0,1
1,1,2,0,0,0,0,1,0.0188943317004898,0,0,0.71,1.0,0
0,1,2,0,0,0,5,1,0.1577326801959412,1,0,20.76,78.0,1
1,0,5,0,0,0,1,0,0.0009797060881735,0,0,15.31,15.0,0
1,0,2,0,0,0,9,0,0.0015395381385584,0,0,0.91,1.0,0
1,0,5,0,0,0,0,1,0.1577326801959412,0,0,1.28,1.0,0
1,0,0,0,0,0,0,0,0.0134359692092372,0,0,0.83,1.0,0
1,1,2,0,0,0,3,0,0.009517144856543,1,0,15.26,5.0,1
1,0,0,0,0,0,1,1,0.004478656403079,0,0,1.28,2.0,0
1,1,0,0,0,0,12,0,0.0660601819454163,0,0,50.81,51.0,0
1,0,0,0,0,0,2,0,0.006997900629811,0,0,0.19,0.0,0
1,0,0,0,0,0,6,0,0.158852344296711,0,0,1.96,2.0,0
1,1,0,0,0,0,8,0,0.158852344296711,0,0,1.28,2.0,0
1,1,3,0,0,0,4,0,0.0001399580125962,0,0,1.28,1880.0,0
1,0,2,0,0,2,9,1,0.0054583624912526,0,0,116.97,117.0,0
1,1,0,0,0,0,8,0,0.158852344296711,1,1,0.76,1378.0,1
1,1,5,0,0,0,1,0,0.158852344296711,0,0,2.03,2.0,0
1,0,0,0,1,1,13,0,0.0279916025192442,1,0,0.83,4.0,1
1,0,2,1,0,0,9,0,0.0009797060881735,1,0,1.2,1.0,1
1,0,0,0,0,0,0,0,0.0090972708187543,0,0,1.94,2.0,0
1,0,0,0,0,0,8,1,0.1577326801959412,1,0,0.86,1.0,1
1,0,0,0,0,0,1,0,0.158852344296711,0,0,1.17,1.0,0
1,0,0,0,0,0,0,1,0.1577326801959412,0,0,0.27,0.0,0
1,1,2,0,0,0,0,1,0.0188943317004898,0,0,0.92,1.0,0
0,0,0,0,0,0,2,0,0.0137158852344296,0,0,1.15,5.0,0
0,0,2,0,0,0,7,1,0.1577326801959412,0,0,0.77,1.0,0
1,0,0,0,0,0,1,0,0.0026592022393282,1,1,19.82,37.0,1
0,1,2,0,0,0,0,1,0.1577326801959412,1,0,2.07,2.0,1
1,2,3,0,0,0,0,0,0.0025192442267319,0,0,1.04,15.0,0
1,0,0,0,0,0,8,0,0.0134359692092372,1,0,1.11,1.0,1
0,0,2,0,0,0,6,0,0.158852344296711,1,0,8.09,20.0,1
0,2,0,0,0,0,2,0,0.0594821553533939,1,0,1.18,1.0,1
1,2,2,0,0,0,0,0,0.0134359692092372,0,0,0.58,0.0,0
1,2,5,0,0,0,1,0,0.0594821553533939,0,0,1.28,2.0,0
1,1,5,0,0,0,2,0,0.158852344296711,0,0,1.0,7.0,0
1,1,2,0,0,0,2,1,0.1577326801959412,0,0,1.04,1.0,0
1,1,2,0,0,0,3,0,0.0660601819454163,1,0,36.01,36.0,1
1,2,0,0,0,0,0,0,0.0078376487053883,0,0,1.11,1.0,0
1,1,3,0,0,0,0,0,0.0137158852344296,0,0,13.17,13.0,0
0,0,0,0,0,0,7,0,0.0134359692092372,1,0,1.07,1.0,1
1,2,2,0,0,1,0,1,0.0054583624912526,1,0,1.02,2.0,1
1,0,0,0,0,0,5,1,0.0134359692092372,0,0,1.13,1.0,0
1,2,0,0,0,0,1,0,0.0594821553533939,1,1,11.17,11.0,1
1,0,3,0,0,1,2,1,0.0016794961511546,0,0,1.15,1.0,0
1,0,0,0,2,0,21,0,0.158852344296711,1,0,1.23,0.0,1
1,2,0,0,0,1,13,0,0.0002799160251924,1,0,0.92,239.0,1
1,0,0,0,1,0,23,0,0.0053184044786564,1,0,1.05,57.0,1
1,0,0,2,1,0,11,0,0.0022393282015395,0,0,26.01,26.0,0
1,2,0,0,0,0,1,0,0.0279916025192442,0,0,1.1,1.0,0
1,0,0,0,0,0,9,0,0.158852344296711,0,0,65.92,66.0,0
1,0,3,0,0,4,5,0,0.158852344296711,0,0,1.28,2.0,0
1,0,0,1,3,0,24,0,0.0279916025192442,1,1,2.89,79.0,1
1,0,0,0,0,0,5,0,0.0018194541637508,1,0,13.88,14.0,1
0,2,0,0,0,0,1,0,0.0594821553533939,0,0,0.71,1.0,0
1,1,0,0,0,0,19,0,0.0134359692092372,0,0,1.07,1.0,0
1,2,5,0,0,0,0,1,0.001959412176347,0,0,0.98,1.0,0
1,0,2,0,0,0,0,0,0.0001399580125962,0,0,0.82,0.0,0
1,1,2,0,0,0,0,1,0.1577326801959412,0,0,91.88,92.0,0
1,0,0,0,0,0,6,0,0.0660601819454163,1,0,216.72,1555.0,1
1,0,0,0,0,0,0,1,0.0012596221133659,1,0,0.56,1.0,1
1,2,0,0,0,3,0,0,0.0001399580125962,1,0,1.12,0.0,1
1,0,0,0,1,0,6,1,0.158852344296711,0,0,32.78,33.0,0
1,2,2,0,0,0,0,1,0.1577326801959412,1,1,2.77,5.0,1
1,1,2,0,0,0,1,0,0.158852344296711,1,0,20.93,156.0,1
1,1,0,0,0,0,27,1,0.158852344296711,0,0,9.06,9.0,0
0,0,0,0,0,0,0,1,0.1577326801959412,0,0,0.9,1.0,0
1,1,2,0,0,0,1,1,0.158852344296711,0,0,19.32,19.0,0
0,0,0,0,0,0,4,1,0.158852344296711,1,1,16.09,60.0,1
1,2,2,0,0,0,0,0,0.158852344296711,0,0,0.12,0.0,0
